Date,Species,Sampled individuals,Samples,GPS lat,GPS long,Country
2021.0,RHINOLOPHIDAERhinolophussp,11.0,Blood : 11Feces : 2Saliva : 11Rectal swab : 11Hair : 11,3.86159,11.30901,
2021.0,PTEROPODIDAELissonycterissp,19.0,Blood : 19Saliva : 19Rectal swab : 19Hair : 19,3.86159,11.30901,
2021.0,RHINOLOPHIDAERinholophussp.,8.0,Blood : 8Saliva : 8Rectal swab : 8Hair : 8,3.86159,11.30901,
2021.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2021.0,PTEROPODIDAEEidolonhelvum,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2021.0,NYCTERIDAENycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2021.0,PTEROPODIDAEHypsignathusmonstrosus,75.0,Blood : 74Feces : 23Saliva : 74Rectal swab : 74Hair : 74,3.864,11.48757,
2021.0,PTEROPODIDAEEidolonhelvum,356.0,Blood : 355Feces : 118Saliva : 354Rectal swab : 355Hair : 351,3.864,11.48757,
2021.0,PTEROPODIDAEMicropteropussp,4.0,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 4,3.864,11.48757,
2021.0,PTEROPODIDAEEidolonmonstrosus,1.0,Blood : 1Feces : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2021.0,PTEROPODIDAEMyonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2021.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2021.0,PTEROPODIDAEEidolonhelvum,6.0,Blood : 6Saliva : 6Rectal swab : 6Hair : 6,3.86841,10.51226,
2022.0,RHINOLOPHIDAERinholophussp.,64.0,Blood : 64Feces : 2Saliva : 64Rectal swab : 64Hair : 64,3.17352,10.2701,
2022.0,RHINOLOPHIDAERhinolophuslanderi,34.0,Blood : 34Saliva : 34Rectal swab : 34Hair : 34,3.17352,10.2701,
2022.0,RHINOLOPHIDAERhinolophussp,7.0,Blood : 7Saliva : 7Rectal swab : 7Hair : 7,3.17352,10.2701,
2022.0,RHINOLOPHIDAERinholophusalcyone,53.0,Blood : 53Saliva : 53Rectal swab : 53Hair : 53,3.17352,10.2701,
2022.0,HIPPOSIDERIDAEHipposiderosManquant,36.0,Blood : 36Saliva : 36Rectal swab : 36Hair : 36,3.17352,10.2701,
2022.0,RHINOLOPHIDAERhinolophusalcyone,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.17352,10.2701,
2022.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.20173,10.29851,
2022.0,PTEROPODIDAELissonycterissp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.20173,10.29851,
2022.0,PTEROPODIDAERousettusaegyptiacus,8.0,Blood : 8Feces : 1Saliva : 8Rectal swab : 8Hair : 8,3.20173,10.29851,
2022.0,PTEROPODIDAERousettussp,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.20173,10.29851,
2022.0,PTEROPODIDAEEpomopsfranqueti,41.0,Blood : 41Feces : 2Saliva : 41Rectal swab : 41Hair : 41,3.2724,12.28516,
2022.0,PTEROPODIDAEMicropteropussp,18.0,Blood : 18Feces : 1Saliva : 18Rectal swab : 18Hair : 18,3.2724,12.28516,
2022.0,PTEROPODIDAENanonycterissp,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 3,3.2724,12.28516,
2022.0,PTEROPODIDAEEidolonhelvum,3.0,Blood : 3Feces : 1Saliva : 3Rectal swab : 3Hair : 3,3.2724,12.28516,
2022.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.2724,12.28516,
2022.0,PTEROPODIDAEHypsignathusmonstrosus,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.2724,12.28516,
2022.0,PTEROPODIDAEMyonycterissp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.2724,12.28516,
2022.0,HIPPOSIDERIDAEHipposiderosManquant,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.80589,11.32652,
2022.0,HIPPOSIDERIDAEHipposiderosManquant,119.0,Blood : 117Feces : 1Saliva : 119Rectal swab : 118Hair : 118,3.84842,11.33215,
2022.0,PTEROPODIDAELissonycterisangolensis,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.84842,11.33215,
2022.0,RHINOLOPHIDAERhinolophuslanderi,5.0,Blood : 5Feces : 1Saliva : 5Rectal swab : 5Hair : 5,3.84842,11.33215,
2022.0,PTEROPODIDAELissonycterissp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.84842,11.33215,
2022.0,RHINOLOPHIDAERinholophusalcyone,11.0,Blood : 11Saliva : 11Rectal swab : 10Hair : 11,3.84842,11.33215,
2022.0,HIPPOSIDERIDAEHIPPOSIDEROSManquant,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.84842,11.33215,
2022.0,RHINOLOPHIDAERhinolophusalcyone,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.84842,11.33215,
2022.0,HIPPOSIDERIDAEHipposiderossp,17.0,Blood : 17Saliva : 16Rectal swab : 16Hair : 17,3.84842,11.33215,
2022.0,RHINOLOPHIDAERinholophusLANDERI,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.84842,11.33215,
2022.0,MINIOPTERIDAEMiniopterusSP,1.0,Blood : 1Saliva : 1Hair : 1,3.84842,11.33215,
2022.0,PTEROPODIDAELissonycterissp,13.0,Blood : 13Saliva : 13Rectal swab : 13Hair : 13,3.86159,11.30901,
2022.0,HIPPOSIDERIDAEHipposiderosManquant,136.0,Blood : 136Feces : 6Saliva : 136Rectal swab : 134Hair : 136,3.86159,11.30901,
2022.0,RHINOLOPHIDAERhinolophusdenti,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2022.0,NYCTERIDAENycterissp.,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2022.0,PTEROPODIDAELissonycterisangolensis,5.0,Blood : 5Saliva : 5Rectal swab : 5Hair : 5,3.86159,11.30901,
2022.0,HIPPOSIDERIDAEHIPPOSIDEROSManquant,9.0,Blood : 9Saliva : 9Rectal swab : 9Hair : 9,3.86159,11.30901,
2022.0,RHINOLOPHIDAERinholophussp.,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.86159,11.30901,
2022.0,RHINOLOPHIDAERhinolophusalcyone,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.86159,11.30901,
2022.0,RHINOLOPHIDAERinholophusalcyone,6.0,Blood : 6Saliva : 6Rectal swab : 6Hair : 6,3.86159,11.30901,
2022.0,HIPPOSIDERIDAEHipposiderosHIPPOSIDEROS,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2022.0,RHINOLOPHIDAERhinolophussp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.86159,11.30901,
2022.0,HIPPOSIDERIDAEManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2022.0,RHINOLOPHIDAERhinolophussp.,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.86159,11.30901,
2022.0,HIPPOSIDERIDAEHIPPOSIDEROSManquant,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.86159,11.30901,
2022.0,RHINOLOPHIDAERinholophusLANDERI,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2022.0,PTEROPODIDAELissonycterisManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.86159,11.30901,
2022.0,PTEROPODIDAEEidolonhelvum,417.0,Blood : 417Feces : 91Saliva : 416Rectal swab : 415Ectoparasites : 2Hair : 416,3.864,11.48757,
2022.0,PTEROPODIDAEHypsignathusmonstrosus,105.0,Blood : 105Feces : 21Saliva : 105Rectal swab : 104Hair : 105undefined : 1,3.864,11.48757,
2022.0,PTEROPODIDAEMicropteropuspusillus,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.864,11.48757,
2022.0,PTEROPODIDAEMyonycterissp,10.0,Blood : 10Saliva : 10Rectal swab : 10Hair : 10,3.864,11.48757,
2022.0,PTEROPODIDAEMyonycteristorquata,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2022.0,HIPPOSIDERIDAEHipposiderosManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2022.0,PTEROPODIDAEHypsignathussp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2022.0,PTEROPODIDAEEpomopsfranqueti,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2022.0,PTEROPODIDAEMicropteropussp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.864,11.48757,
2022.0,PTEROPODIDAEEIDOLONManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2022.0,PTEROPODIDAEMyonycterisangolensis,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.864,11.48757,
2023.0,PTEROPODIDAERousettusaegyptiacus,8.0,Blood : 8Feces : 3Saliva : 8Rectal swab : 8Hair : 8,2.17864,11.00529,
2023.0,PTEROPODIDAEMyonycterissp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.17864,11.00529,
2023.0,PTEROPODIDAEEpomopsfranqueti,11.0,Blood : 11Feces : 1Saliva : 11Rectal swab : 11Hair : 11,2.17864,11.00529,
2023.0,PTEROPODIDAERousettusaegyptiacus,108.0,Blood : 108Feces : 29Saliva : 108Rectal swab : 108Ectoparasites : 3Hair : 107,2.20369,11.05899,
2023.0,PTEROPODIDAEEpomopsfranqueti,18.0,Blood : 18Feces : 1Saliva : 18Rectal swab : 18Ectoparasites : 3Hair : 18,2.20369,11.05899,
2023.0,PTEROPODIDAEHypsignathusmonstrosus,6.0,Blood : 6Saliva : 6Rectal swab : 6Hair : 6,2.20369,11.05899,
2023.0,HIPPOSIDERIDAEHipposideroscyclops,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.20369,11.05899,
2023.0,PTEROPODIDAEEpomopsfranqueti,53.0,Blood : 53Feces : 1Saliva : 53Rectal swab : 53Hair : 53,2.24074,11.14303,
2023.0,PTEROPODIDAERousettusaegyptiacus,29.0,Blood : 29Feces : 2Saliva : 28Rectal swab : 29Hair : 29undefined : 8,2.24074,11.14303,
2023.0,PTEROPODIDAEHypsignathusmonstrosus,10.0,Blood : 10Saliva : 10Rectal swab : 10Hair : 10,2.24074,11.14303,
2023.0,VESPERTILIONIDAEManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,2.24074,11.14303,
2023.0,PTEROPODIDAEMegaloglossuswoermanni,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,2.24074,11.14303,
2023.0,PTEROPODIDAEEpomopsManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,2.24074,11.14303,
2023.0,PTEROPODIDAEMegaloglossussp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,2.24074,11.14303,
2023.0,PTEROPODIDAEScotonycteriszenkeri,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.24074,11.14303,
2023.0,PTEROPODIDAEHypsignathusmonstrosus,4.0,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 4,2.25352,11.23419,
2023.0,PTEROPODIDAERousettusaegyptiacus,15.0,Blood : 15Feces : 3Saliva : 15Rectal swab : 15Hair : 15,2.25352,11.23419,
2023.0,PTEROPODIDAEEpomopsfranqueti,11.0,Blood : 11Saliva : 11Rectal swab : 11Ectoparasites : 1Hair : 11,2.25352,11.23419,
2023.0,PTEROPODIDAEEidolonhelvum,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,2.25352,11.23419,
2023.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Hair : 1,2.25352,11.23419,
2023.0,RHINOLOPHIDAERinholophusalcyone,28.0,Blood : 28Feces : 1Saliva : 28Rectal swab : 28Hair : 28,3.20173,10.29851,
2023.0,PTEROPODIDAEEpomopsfranqueti,4.0,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 3,3.20173,10.29851,
2023.0,PTEROPODIDAERousettusaegyptiacus,31.0,Blood : 31Feces : 7Saliva : 31Rectal swab : 31Ectoparasites : 3Hair : 31undefined : 2,3.20173,10.29851,
2023.0,RHINOLOPHIDAERhinolophusalcyone,12.0,Blood : 12Feces : 1Saliva : 12Rectal swab : 12Hair : 12,3.20173,10.29851,
2023.0,PTEROPODIDAELissonycterissp,18.0,Blood : 18Feces : 4Saliva : 18Rectal swab : 18Hair : 18,3.20173,10.29851,
2023.0,PTEROPODIDAEMicropteropussp,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.20173,10.29851,
2023.0,PTEROPODIDAEEidolonhelvum,2.0,Blood : 2Feces : 1Saliva : 2Rectal swab : 2Hair : 2,3.20173,10.29851,
2023.0,PTEROPODIDAEMicropteropusManquant,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851,
2023.0,PTEROPODIDAEMicropteropussp,7.0,Blood : 7Saliva : 7Rectal swab : 7Hair : 7,3.78478,12.26489,
2023.0,PTEROPODIDAENanonycterissp,8.0,Blood : 8Saliva : 8Rectal swab : 8Hair : 8,3.78478,12.26489,
2023.0,PTEROPODIDAEEpomopsfranqueti,4.0,Blood : 4Saliva : 4Rectal swab : 4Ectoparasites : 1Hair : 4,3.78478,12.26489,
2023.0,PTEROPODIDAEMyonycterissp,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.78478,12.26489,
2023.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.78478,12.26489,
2023.0,PTEROPODIDAEHypsignathusmonstrosus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.78478,12.26489,
2023.0,MOLOSSIDAEMopssp,1.0,Blood : 1Saliva : 1Rectal swab : 1Ectoparasites : 1Hair : 1,3.78478,12.26489,
2023.0,HIPPOSIDERIDAEHipposiderosManquant,28.0,Blood : 28Saliva : 28Rectal swab : 28Hair : 28,3.84842,11.33215,
2023.0,PTEROPODIDAELissonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.84842,11.33215,
2023.0,PTEROPODIDAEHypsignathusmonstrosus,72.0,Blood : 72Feces : 3Saliva : 71Rectal swab : 71Hair : 72,3.864,11.48757,
2023.0,PTEROPODIDAEEidolonhelvum,140.0,Blood : 140Feces : 8Saliva : 138Rectal swab : 138Hair : 138,3.864,11.48757,
2023.0,PTEROPODIDAERousettusaegyptiacus,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.864,11.48757,
2023.0,PTEROPODIDAEMicropteropuspusillus,4.0,Blood : 4Saliva : 3Rectal swab : 3Hair : 4,3.864,11.48757,
2023.0,PTEROPODIDAEMyonycteristorquata,4.0,Blood : 4Feces : 1Saliva : 4Rectal swab : 4Hair : 4,3.864,11.48757,
2023.0,PTEROPODIDAEMyonycterisangolensis,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.864,11.48757,
2024.0,PTEROPODIDAERousettusaegyptiacus,40.0,Blood : 40Feces : 1Saliva : 40Rectal swab : 40Hair : 40,3.20173,10.29851,
2024.0,PTEROPODIDAELissonycterisangolensis,3.0,Blood : 3Feces : 1Saliva : 3Rectal swab : 3Hair : 3,3.20173,10.29851,
2024.0,PTEROPODIDAEEpomopsfranqueti,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.20173,10.29851,
2024.0,PTEROPODIDAELissonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851,
2024.0,HIPPOSIDERIDAEHipposiderosgigas,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851,
2024.0,PTEROPODIDAEScotonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.20173,10.29851,
2024.0,PTEROPODIDAEEidolonhelvum,27.0,Blood : 27Feces : 1Saliva : 27Rectal swab : 27Ectoparasites : 3Hair : 27,3.76986,12.24786,
2024.0,PTEROPODIDAEEpomopsfranqueti,10.0,Blood : 10Saliva : 10Rectal swab : 10Ectoparasites : 1Hair : 10,3.76986,12.24786,
2024.0,PTEROPODIDAENanonycterissp,4.0,Blood : 4Saliva : 4Rectal swab : 4Ectoparasites : 1Hair : 4,3.76986,12.24786,
2024.0,PTEROPODIDAEMicropteropussp,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.76986,12.24786,
2024.0,PTEROPODIDAEHypsignathusmonstrosus,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,3.76986,12.24786,
2024.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,3.94128,12.52357,
2024.0,PTEROPODIDAENanonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357,
2024.0,PTEROPODIDAEMicropteropussp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357,
2024.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357,
2024.0,MOLOSSIDAEMopscondylurus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357,
2024.0,PTEROPODIDAEMyonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.94128,12.52357,
2024.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.43954,10.91665,
2024.0,PTEROPODIDAEMicropteropussp,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,4.43954,10.91665,
2024.0,PTEROPODIDAEMyonycterissp,4.0,Blood : 4Saliva : 4Rectal swab : 4Hair : 4,4.43954,10.91665,
2024.0,PTEROPODIDAEEpomopsfranqueti,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,4.43954,10.91665,
2024.0,PTEROPODIDAEEidolonhelvum,3.0,Blood : 3Saliva : 3Rectal swab : 3Ectoparasites : 1Hair : 3,4.43954,10.91665,
2024.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.43954,10.91665,
2024.0,PTEROPODIDAEEpomopsfranqueti,8.0,Blood : 8Saliva : 8Rectal swab : 8Hair : 8,4.53282,1067683,
2024.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.53282,1067683,
2024.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.53282,1067683,
2024.0,PTEROPODIDAEEpomopsfranqueti,10.0,Blood : 10Feces : 1Saliva : 10Rectal swab : 10Hair : 10,4.53285,10.6761,
2024.0,PTEROPODIDAEMegaloglossuswoermanni,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,4.53285,10.6761,
2024.0,PTEROPODIDAEEidolonhelvum,2.0,Blood : 2Saliva : 2Rectal swab : 2Hair : 2,4.53285,10.6761,
2024.0,PTEROPODIDAEMicropteropuspusillus,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,4.53285,10.6761,
2024.0,PTEROPODIDAEEpomopsfranqueti,13.0,Blood : 13Saliva : 13Rectal swab : 13Hair : 13,3.63781,10.57724,
2024.0,PTEROPODIDAEHypsignathusmonstrosus,3.0,Blood : 3Saliva : 3Rectal swab : 3Hair : 3,3.63781,10.57724,
2024.0,PTEROPODIDAEMyonycterissp,1.0,Blood : 1Saliva : 1Rectal swab : 1Hair : 1,3.63781,10.57724,
2016.0,PTEROPODIDAEEidolonhelvum,2.0,Blood : 2Saliva : 2Rectal swab : 2,4.72924,14.88844,
2016.0,PTEROPODIDAEEidolonhelvum,300.0,Blood : 299Saliva : 300Rectal swab : 300Ectoparasites : 1Full specimen : 1,4.72927,14.88844,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,41.0,Blood : 40Urine : 2Saliva : 41Ectoparasites : 3,4.72927,14.88844,
2016.0,PTEROPODIDAERousettusaegyptiacus,7.0,Blood : 7Saliva : 7Rectal swab : 7Full specimen : 1,4.72927,14.88844,
2016.0,MINIOPTERIDAEMiniopterusminor,43.0,Blood : 42Feces : 11Urine : 4Saliva : 41Rectal swab : 3Ectoparasites : 3Full specimen : 1,4.72927,14.88844,
2016.0,RHINOLOPHIDAERhinolophusclivosus,2.0,Blood : 2Saliva : 2Ectoparasites : 1,4.72927,14.88844,
2016.0,HIPPOSIDERIDAEHipposiderosgigas,2.0,Blood : 2Saliva : 2Rectal swab : 2Ectoparasites : 1Full specimen : 1,4.72927,14.88844,
2016.0,PTEROPODIDAEEpomophorusangolensis,2.0,Blood : 2Saliva : 2Rectal swab : 2,4.72927,14.88844,
2016.0,PTEROPODIDAEMegaloglossuswoermanni,3.0,Blood : 3Saliva : 3Rectal swab : 3Full specimen : 2,4.72927,14.88844,
2016.0,HIPPOSIDERIDAEHipposiderosruber,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.72927,14.88844,
2016.0,PTEROPODIDAEHypsignathusmonstrosus,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.72927,14.88844,
2016.0,PTEROPODIDAEEpomophorusangolensis,1.0,Blood : 1Saliva : 1Rectal swab : 1,4.76515,14.88844,
2016.0,PTEROPODIDAEEpomophorusangolensis,18.0,Blood : 18Saliva : 17Rectal swab : 17,4.76515,14.90073,
2016.0,RHINOLOPHIDAERhinolophusalcyone,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.76515,14.90073,
2016.0,PTEROPODIDAEEidolonhelvum,3.0,Blood : 2Saliva : 3Rectal swab : 2Ectoparasites : 1,4.76515,14.90073,
2016.0,,2.0,Blood : 2Saliva : 2Rectal swab : 2Full specimen : 1,4.76515,14.90073,
2016.0,PTEROPODIDAEMyonycterisangolensis,1.0,Blood : 1Saliva : 1Rectal swab : 1,4.76515,14.90073,
2016.0,HIPPOSIDERIDAEHipposiderosruber,2.0,Blood : 2Saliva : 2Full specimen : 1,4.76515,14.90073,
2016.0,PTEROPODIDAEMegaloglossuswoermanni,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,4.76515,14.90073,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,1.0,Saliva : 1,4.76515,14.90073,
2016.0,PTEROPODIDAERousettusaegyptiacus,1.0,Blood : 1Saliva : 1Rectal swab : 1,4.76515,14.90705,
2016.0,PTEROPODIDAEEpomophorusangolensis,5.0,Blood : 5Urine : 1Saliva : 5Rectal swab : 5Full specimen : 1,4.76515,14.90705,
2016.0,HIPPOSIDERIDAEHipposiderosruber,1.0,Blood : 1Saliva : 1,4.77306,14.9038,
2016.0,PTEROPODIDAEMyonycteristorquata,14.0,Blood : 14Urine : 3Saliva : 14Rectal swab : 13Full specimen : 2,4.77306,14.9038,
2016.0,PTEROPODIDAEEpomophoruswahlbergi,11.0,Blood : 11Urine : 3Saliva : 11Rectal swab : 11Full specimen : 2,4.77306,14.9038,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,3.0,Blood : 3Saliva : 3,4.77306,14.9038,
2016.0,PTEROPODIDAEEidolonhelvum,1.0,Blood : 1Saliva : 1Rectal swab : 1,4.77306,14.9038,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,8.0,Blood : 7Feces : 1Saliva : 8Rectal swab : 1,4.77652,14.90705,
2016.0,HIPPOSIDERIDAEHipposiderosruber,3.0,Blood : 2Saliva : 3Rectal swab : 1,4.77652,14.90705,
2016.0,PTEROPODIDAEEpomophorusangolensis,1.0,Blood : 1Saliva : 1Rectal swab : 1,4.77652,14.90705,
2016.0,MINIOPTERIDAEMiniopterusminor,1.0,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45247,
2016.0,MINIOPTERIDAEMiniopterusminor,125.0,Blood : 121Feces : 32Urine : 5Saliva : 121Rectal swab : 2,5.47949,14.45947,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,30.0,Blood : 9Feces : 3Urine : 2Saliva : 29Rectal swab : 5,5.47949,14.45947,
2016.0,PTEROPODIDAEEpomopsfranqueti,2.0,Blood : 2Feces : 1Saliva : 2Full specimen : 1,5.47949,14.45947,
2016.0,HIPPOSIDERIDAEHipposiderosgigas,1.0,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45947,
2016.0,MINIOPTERIDAE,2.0,Blood : 2Saliva : 2Full specimen : 1,5.47949,14.45947,
2016.0,MINIOPTERIDAEMiniopterusinflatus,1.0,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45947,
2016.0,,2.0,Blood : 2Saliva : 1,5.47949,14.45947,
2016.0,RHINOLOPHIDAERhinolophusclivosus,1.0,Blood : 1Saliva : 1,5.47949,14.45947,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,1.0,Blood : 1Saliva : 1Ectoparasites : 1,5.47949,14.45947,
2016.0,IN,1.0,Blood : 1Saliva : 1Rectal swab : 1,5.47949,14.45947,
2016.0,MINIOPTERIDAEMiniopterusminor,51.0,Blood : 49Feces : 8Urine : 1Saliva : 50Rectal swab : 2Full specimen : 1,5.4821,14.45868,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,18.0,Blood : 17Feces : 2Saliva : 18Rectal swab : 8Full specimen : 1,5.4821,14.45868,
2016.0,RHINOLOPHIDAERhinolophusclivosus,2.0,Blood : 2Feces : 1Saliva : 2Rectal swab : 1Ectoparasites : 1,5.4821,14.45868,
2016.0,IN,1.0,Blood : 1Saliva : 1,5.4821,14.45868,
2016.0,MINIOPTERIDAEMiniopterusnatalensis,1.0,Blood : 1Saliva : 1,5.4821,14.45868,
2016.0,HIPPOSIDERIDAEHipposideroscaffer,16.0,Blood : 15Feces : 2Urine : 1Saliva : 16,5.48489,14.45774,
2016.0,MINIOPTERIDAEMiniopterusminor,25.0,Blood : 24Feces : 4Saliva : 25Ectoparasites : 1,5.48489,14.45774,
2016.0,RHINOLOPHIDAERhinolophusclivosus,1.0,Blood : 1Saliva : 1undefined : 1,5.48489,14.45774,
2017.0,PTEROPODIDAEEidolonhelvum,1.0,Blood : 1Saliva : 1Rectal swab : 1,4.72927,14.88844,
2017.0,PTEROPODIDAEEpomophoruswahlbergi,19.0,Blood : 19Saliva : 19Rectal swab : 19,5.49719,13.11296,
2017.0,PTEROPODIDAERousettusaegyptiacus,3.0,Blood : 3Saliva : 3Rectal swab : 3,5.49719,13.11296,
2017.0,PTEROPODIDAEEpomophoruslabiatus,2.0,Blood : 2Saliva : 2Rectal swab : 2,5.49719,13.11296,
2017.0,NYCTERIDAENycterisarge,1.0,Blood : 1Saliva : 1Rectal swab : 1Full specimen : 1,5.50662,13.10534,
2017.0,PTEROPODIDAEEpomophoruswahlbergi,8.0,Blood : 8Saliva : 8Rectal swab : 8Full specimen : 1,5.50775,13.10534,
